locus_tag	gene_name	type	aerobic_T1 - aerobic_T0	anaerobic_T1 - anaerobic_T0	aerobic_T1 - anaerobic_T1
ZMO1_ZMO0100	.	perfect	0.844677352117905	0.629719763867728	1
ZMO1_ZMO0101	.	perfect	4.73244179053146e-05	0.272639509534908	1
ZMO1_ZMO0102	.	perfect	0.442365091181838	0.0108324047888549	0.051251075969994
ZMO1_ZMO0103	.	perfect	7.00865859003062e-08	4.15668241659863e-06	0.196791741078528
ZMO1_ZMO0105	leuC	perfect	0.294246749840621	1	1.4717616653692e-05
ZMO1_ZMO0106	leuD	perfect	0.00724624055796345	0.955054020272075	0.00164958666679877
ZMO1_ZMO0107	.	perfect	4.30787930358154e-08	4.9943038166944e-09	0.0667948311188532
ZMO1_ZMO0108	.	perfect	0.13865849792691	0.0271345622075901	1
ZMO1_ZMO0109	.	perfect	0.00181834796754309	0.707112735041092	0.0101673730074845
ZMO1_ZMO0110	.	perfect	1	0.541626496973276	0.717830439883255
ZMO1_ZMO0111	.	perfect	0.0216201124725829	0.222702651953902	1
ZMO1_ZMO0112	.	perfect	0.000647696707758579	9.69680579069734e-05	1
ZMO1_ZMO0113	pabB	perfect	5.47883072749207e-06	0.000177203424332617	1
ZMO1_ZMO0114	trpGD	perfect	0.215114071091692	0.219288238525547	0.574944293290945
ZMO1_ZMO0115	pabC	perfect	1	0.499802666939061	1
ZMO1_ZMO0116	.	perfect	1	0.247096843196084	1
ZMO1_ZMO0117	hcp	perfect	9.16815025782077e-07	0.29495868183358	1
ZMO1_ZMO0119	nhaA	perfect	0.650525253623392	0.518371504083222	0.287424164871256
ZMO1_ZMO0120	.	perfect	0.000515567778149186	0.000235709482430333	1
ZMO1_ZMO0121	.	perfect	0.781398374095924	0.51356653075272	1
ZMO1_ZMO0122	.	perfect	0.839351440460627	0.260378758940693	1
ZMO1_ZMO0124	.	perfect	0.488022275307079	0.884652836009131	1
ZMO1_ZMO0125	.	perfect	3.6802911328504e-07	0.650534106338477	2.19252237069833e-09
ZMO1_ZMO0127	.	perfect	0.670118641273302	0.36805115643339	1
ZMO1_ZMO0128	.	perfect	0.0312252351211059	0.864739680770951	0.978743307192616
ZMO1_ZMO0130	phoC	perfect	0.258899947099459	0.810393080722068	1
ZMO1_ZMO0131	.	perfect	0.000987017569790582	0.362183977630604	1
ZMO1_ZMO0132	.	perfect	0.363043449769124	0.669630715651596	1
ZMO1_ZMO0133	.	perfect	0.00381232418710568	0.0161781400374971	0.497385898099378
ZMO1_ZMO0134	.	perfect	0.00351231917211148	0.673323831499383	0.19459435468198
ZMO1_ZMO0135	.	perfect	0.0702260329084442	0.831017457951254	1
ZMO1_ZMO0136	.	perfect	0.031492107480968	0.951478673513767	0.47743275526734
ZMO1_ZMO0137	.	perfect	0.424048587357866	0.302153704990289	1
ZMO1_ZMO0139	.	perfect	9.69014362447826e-06	0.0137541709994843	0.462605914463559
ZMO1_ZMO0140	ptpA	perfect	0.00613807193282705	0.698976295668147	0.130625756102731
ZMO1_ZMO0142	.	perfect	0.000453613251751067	2.44893528021926e-12	1.6654452062687e-05
ZMO1_ZMO0143	.	perfect	0.628819350432437	0.00191356404452024	0.01036249683453
ZMO1_ZMO0144	nadB	perfect	1.39834354585152e-12	1.17226294333809e-23	1.30811565479586e-09
ZMO1_ZMO0145	.	perfect	9.37446478005133e-05	0.666931411858322	1
ZMO1_ZMO0148	.	perfect	0.0468955605755316	4.7239350383428e-06	1
ZMO1_ZMO0149	trmB	perfect	0.119288248446361	0.097511262918453	1
ZMO1_ZMO0150	.	perfect	0.0252569779781783	0.116430429315729	1
ZMO1_ZMO0152	pyk	perfect	3.8353904132197e-11	2.8353663009502e-10	1
ZMO1_ZMO0153	yebC	perfect	1.4019177915843e-18	9.00812835116121e-19	0.30057283735465
ZMO1_ZMO0154	ruvC	perfect	3.29639551457262e-14	3.2504450667185e-16	0.00685955130629493
ZMO1_ZMO0155	ruvA	perfect	5.55612923369348e-06	4.26332323164052e-06	0.0499118880732693
ZMO1_ZMO0156	.	perfect	0.0453367981523281	0.497433529669393	1
ZMO1_ZMO0157	lhdA	perfect	0.241269299731944	0.592695665801863	1
ZMO1_ZMO0158	ruvB	perfect	7.13272780056811e-18	9.9900432846033e-21	0.00296477443718612
ZMO1_ZMO0160	.	perfect	1.19385263171239e-08	0.160455103999781	1.99134266107231e-07
ZMO1_ZMO0161	tolQ	perfect	0.0611050535837419	0.0625008410201993	0.153942239252863
ZMO1_ZMO0162	tolR	perfect	0.00299588376443932	0.032858653513918	0.178149673700169
ZMO1_ZMO0164	tolA	perfect	0.650247220971561	0.951213059961473	0.0437995542809421
ZMO1_ZMO0165	tolB	perfect	0.00110940583026735	0.131182250075542	0.244879180309296
ZMO1_ZMO0166	.	perfect	0.610043970985953	0.563876383832123	1
ZMO1_ZMO0168		perfect	0.353629625761741	0.00218143831716036	1
ZMO1_ZMO0169	.	perfect	0.00435583530233325	0.732780953233968	0.255501416377118
ZMO1_ZMO0171		perfect	0.140254594072767	0.623759586107455	1
ZMO1_ZMO0172	thiC	perfect	0.0064501684451185	0.432626216637419	0.727538941009637
ZMO1_ZMO0173	zapA	perfect	0.00366135974483383	0.22272431463525	1
ZMO1_ZMO0174	.	perfect	0.393536002788512	0.355467454549037	1
ZMO1_ZMO0175	.	perfect	0.00157122118396995	0.849485753439616	0.253539647252554
ZMO1_ZMO0176	tklB	perfect	5.01024003842989e-21	1.97038197381913e-21	1
ZMO1_ZMO0177	gap	perfect	1.40197277994856e-26	2.17008237189733e-25	0.292601689944415
ZMO1_ZMO0178	pgk	perfect	6.99517431823868e-21	2.81390711012637e-22	0.414357750980656
ZMO1_ZMO0179	fbaB	perfect	0.183060715176902	0.138590988460839	0.977878924399801
ZMO1_ZMO0180	ispG	perfect	8.37987740121976e-14	9.23222897842533e-14	0.605730502351964
ZMO1_ZMO0182	ahcY	perfect	0.753452936558768	4.68607875376577e-07	8.68427957637829e-06
ZMO1_ZMO0183	.	perfect	2.14523801770994e-05	1.13005020289992e-07	0.381063863037831
ZMO1_ZMO0184	.	perfect	1.18897485387763e-10	1.84745298075307e-05	1
ZMO1_ZMO0186	cysS	perfect	1.92457153574336e-17	5.79454977591787e-14	0.00116271525368323
ZMO1_ZMO0187	aroH	perfect	9.71933025912444e-10	1.27527633551082e-08	0.239155254545658
ZMO1_ZMO0188	fhuE	perfect	0.0201734670189607	0.0059261260343363	1
ZMO1_ZMO0189	sdaA	perfect	5.77679291395666e-08	2.23892474291861e-05	0.0309419096239898
ZMO1_ZMO0190	.	perfect	0.413004032291895	0.789672395795057	1
ZMO1_ZMO0191	.	perfect	0.00144043074510792	0.13643069708076	0.00560615294197691
ZMO1_ZMO0192	.	perfect	0.00473695902282848	0.465394356868961	1
ZMO1_ZMO0193	.	perfect	1.24508015668465e-14	1.19773726682229e-07	1
ZMO1_ZMO0195	amiA	perfect	0.207146727129359	0.985096663664088	1
ZMO1_ZMO0197	.	perfect	0.110702177120718	0.856369761624942	0.27248161436703
ZMO1_ZMO0198	prfB	perfect	4.66496495690178e-25	3.21654544677257e-24	0.359720611633939
ZMO1_ZMO0199	lexA	perfect	1	6.24524257885969e-08	1
ZMO1_ZMO0200	trpD	perfect	0.317482840380994	6.15957304616595e-15	3.71260095753256e-13
ZMO1_ZMO0201	trpG	perfect	0.267455953742679	0.000709449814930576	0.123337661359501
ZMO1_ZMO0202	mcpA1	perfect	0.0266612171167215	1	1
ZMO1_ZMO0203	pbrR	perfect	0.327171546915052	0.00485860257297077	0.0119329414236832
ZMO1_ZMO0204	czcD	perfect	1	0.462982443682153	1
ZMO1_ZMO0205	.	perfect	6.4361443274088e-14	7.58738970254015e-11	0.031109302622077
ZMO1_ZMO0206	proB	perfect	4.85053964160237e-10	1.73570341411628e-11	1
ZMO1_ZMO0207	obgE	perfect	4.67863738148563e-16	7.13134536233264e-17	1
ZMO1_ZMO0208	.	perfect	0.580901330278607	0.295181516391835	0.382178181553718
ZMO1_ZMO0209	rpmA	perfect	6.02739622403253e-17	5.54848249228106e-13	0.00379218818454519
ZMO1_ZMO0211	rplU	perfect	1	3.24579433983945e-05	1
ZMO1_ZMO0213	shdA	perfect	0.00423720275965407	0.323140466723955	1
ZMO1_ZMO0214	dinF	perfect	0.290904875864836	0.107537445567643	1
ZMO1_ZMO0215	.	perfect	0.06076734781337	0.296678766018792	0.182202758062161
ZMO1_ZMO0216	.	perfect	2.2409780082743e-05	0.00105657030946713	0.92974494555056
ZMO1_ZMO0219	helY	perfect	0.0109068251855097	0.223979105787116	1
ZMO1_ZMO0220	fdxA	perfect	4.82845583134487e-16	0.0313713358740997	1.87937319565203e-09
ZMO1_ZMO0221	.	perfect	1.82001243604597e-14	6.84510075811311e-13	0.186426642294151
ZMO1_ZMO0222	.	perfect	0.296931303779712	0.72360526347064	1
ZMO1_ZMO0223	.	perfect	0.0355808188843792	0.510241327459728	0.947778940120077
ZMO1_ZMO0224	metW	perfect	0.441831031827056	0.619367677141923	0.810004937007116
ZMO1_ZMO0225	metX	perfect	0.00114162314995343	0.482003165009543	0.930528033358315
ZMO1_ZMO0226	sdh	perfect	0.445274536978666	0.256544128310578	0.711007241808153
ZMO1_ZMO0227	polA	perfect	2.31883190775364e-16	4.07670889387378e-16	1
ZMO1_ZMO0228	.	perfect	0.000302489328287576	0.0566872315708999	1
ZMO1_ZMO0229	.	perfect	0.176765476648714	0.407151730491466	0.688294242165959
ZMO1_ZMO0230	fepC	perfect	0.0893662916584164	0.754592811205665	0.236518055202054
ZMO1_ZMO0231	.	perfect	0.100411446286129	0.850326316100836	1
ZMO1_ZMO0232	.	perfect	0.000757633719994915	0.265726004641353	0.859433685260514
ZMO1_ZMO0233	.	perfect	0.00442311553934899	0.329734746216472	0.314160722491892
ZMO1_ZMO0234	.	perfect	0.000285384435262271	9.57077873840166e-05	1
ZMO1_ZMO0236	.	perfect	2.22187882147229e-14	0.0639073616399986	2.72386607029913e-10
ZMO1_ZMO0238	atpH	perfect	0.385221048452282	2.73927275480208e-13	1.74013033998353e-10
ZMO1_ZMO0239	atpA	perfect	0.312176737837945	1.03442732762206e-15	1.1176808649188e-13
ZMO1_ZMO0240	atpG1	perfect	0.00878459297949788	2.88642521126851e-14	1.34588101846724e-10
ZMO1_ZMO0241	atpD	perfect	0.000386142303872329	1.28424336590918e-10	2.24829835229501e-07
ZMO1_ZMO0242	atpC	perfect	7.85106496240459e-05	1.46011700058011e-22	2.48886107171557e-18
ZMO1_ZMO0243	.	perfect	0.0713731489284034	0.00697120878401415	0.584045459775775
ZMO1_ZMO0244	.	perfect	1.41095549236878e-10	5.57776349225421e-05	0.0054990441604494
ZMO1_ZMO0246	hslV	perfect	0.0111765518328546	0.0087155862439358	0.21657892322862
ZMO1_ZMO0247	hslU	perfect	0.0790020569572496	0.176330060377291	1
ZMO1_ZMO0249	rpmG	perfect	6.95200125262784e-06	0.538608837305296	0.00445072219477102
ZMO1_ZMO0250	.	perfect	2.12602003279906e-07	0.00449975440701756	1.93963228402135e-07
ZMO1_ZMO0251	.	perfect	1.63686733898516e-14	0.294984451266673	7.32914804519441e-11
ZMO1_ZMO0252	.	perfect	0.0306761592447123	0.453867787801212	1
ZMO1_ZMO0253	tolC	perfect	0.011442499465403	0.0101066819231465	1
ZMO1_ZMO0254	cyaB	perfect	1.06077687742423e-06	0.0131196534560537	0.228879432610931
ZMO1_ZMO0255	hlyD	perfect	0.400010048346169	0.290457872073692	0.990359579971496
ZMO1_ZMO0256	.	perfect	0.845041336423592	0.110399834178953	0.779023167784426
ZMO1_ZMO0257	.	perfect	1.25082303041432e-09	0.114666435380534	6.75480208932069e-09
ZMO1_ZMO0258	.	perfect	1.31276720306985e-05	0.452769689887682	7.78397801606804e-06
ZMO1_ZMO0260	ccmA	perfect	0.0101804561270559	0.801968365525919	1
ZMO1_ZMO0262	ccmB	perfect	0.570159594657098	0.617176748968606	1
ZMO1_ZMO0263	.	perfect	0.0886653528969519	0.426622202225851	1
ZMO1_ZMO0264	.	perfect	0.194825066916632	0.158179777643839	0.472511555501325
ZMO1_ZMO0265	.	perfect	0.00752443945726476	0.324756222794063	1
ZMO1_ZMO0266	.	perfect	0.140852898071041	0.251199521903558	0.627829527395474
ZMO1_ZMO0267	.	perfect	0.58826867538408	0.232281246191019	1
ZMO1_ZMO0268	.	perfect	0.140437664456056	0.74187989341633	1
ZMO1_ZMO0269	.	perfect	0.0541856573387313	0.133540678835254	0.537561339753308
ZMO1_ZMO0270	.	perfect	0.286440630821248	0.0326526472123729	1
ZMO1_ZMO0271	lnt	perfect	3.73426011244059e-11	0.000618093006878209	7.67146334161479e-06
ZMO1_ZMO0273	metK	perfect	2.74291233900442e-20	3.31393923649803e-19	1
ZMO1_ZMO0274	rpoN	perfect	0.0283180984329524	0.917868195270827	1
ZMO1_ZMO0275	.	perfect	8.01167932241028e-12	1.15512374831964e-12	1
ZMO1_ZMO0276	.	perfect	4.09216503585923e-11	1.53103777572323e-11	1
ZMO1_ZMO0277	lptC	perfect	1.76375157213354e-18	1.99499970222539e-17	1
ZMO1_ZMO0278	rnd1	perfect	9.23975430709292e-12	9.56140149521521e-11	1
ZMO1_ZMO0279	.	perfect	1.00694808112379e-20	1.14746231786457e-22	0.000348135116016917
ZMO1_ZMO0281	.	perfect	1.56207239128358e-06	0.912032769167341	0.000226242975832336
ZMO1_ZMO0282	.	perfect	0.105372356828024	0.813702154549926	0.071577556205686
ZMO1_ZMO0283	.	perfect	0.192251663207578	0.580291878414298	0.967610583381449
ZMO1_ZMO0285	.	perfect	0.58312854998135	0.969081683785736	0.423982295771638
ZMO1_ZMO0286	.	perfect	0.00260696612791681	0.0503616574983079	1
ZMO1_ZMO0287	.	perfect	5.82673510791891e-08	0.00617649659169425	3.26463150011452e-05
ZMO1_ZMO0290	.	perfect	0.0354691223724825	0.601361937949006	0.996104706824145
ZMO1_ZMO0291	lgt	perfect	8.11766892636938e-15	4.01677872111697e-13	1
ZMO1_ZMO0293	.	perfect	0.286706298339669	0.526379289535565	1
ZMO1_ZMO0294	.	perfect	1.84945796712495e-06	1.2310360964703e-05	1
ZMO1_ZMO0296	.	perfect	1.14991094129599e-18	2.37112409208127e-17	0.142819023848397
ZMO1_ZMO0297	.	perfect	8.65803535497754e-07	0.996269307537826	0.00206772098786224
ZMO1_ZMO0298	.	perfect	2.93956122867242e-13	7.42406935637508e-11	0.219970230228179
ZMO1_ZMO0299	purD	perfect	2.05691762360973e-05	1.3062932189888e-15	9.32834282953983e-10
ZMO1_ZMO0300	xseA	perfect	0.0307491071916493	2.3924951943391e-05	1
ZMO1_ZMO0301	.	perfect	0.0898897904886798	0.684167968603841	0.699043390902792
ZMO1_ZMO0302	.	perfect	0.535855562436699	0.133436983058615	1
ZMO1_ZMO0303	hemH	perfect	5.60500741341097e-13	0.852705115451705	2.28925220722299e-10
ZMO1_ZMO0305	.	perfect	0.236685448916623	0.696809390836627	0.311727190093192
ZMO1_ZMO0306	.	perfect	1.15324713297939e-21	0.702141376878407	3.82855015729369e-20
ZMO1_ZMO0307	kpsC	perfect	0.00634573960114453	0.680739795050812	1
ZMO1_ZMO0309	.	perfect	0.0495615094122338	0.132031383789466	0.931124579705907
ZMO1_ZMO0311	proC1	perfect	0.00118250831969788	0.0484955650332003	0.104652064477752
ZMO1_ZMO0312	.	perfect	0.137428627380351	0.626256025836989	1
ZMO1_ZMO0313	.	perfect	0.598110195060747	0.0645327430654234	1
ZMO1_ZMO0314	cls	perfect	0.307032383270226	0.270101230392732	0.373831543736351
ZMO1_ZMO0315	.	perfect	0.000148026217175878	0.138874181412344	0.104715724448506
ZMO1_ZMO0318	.	perfect	0.00815724689483849	0.197577322913837	1
ZMO1_ZMO0319	.	perfect	0.99651485052364	0.126583001055352	0.622039927287667
ZMO1_ZMO0321	dhfrIII	perfect	4.4237337812838e-17	4.03837283066987e-16	1
ZMO1_ZMO0322	ribF	perfect	2.88867037226921e-19	3.01639217263588e-16	1
ZMO1_ZMO0323	ileS	perfect	1.96565854766027e-17	2.27971325972663e-16	1
ZMO1_ZMO0324	lspA	perfect	6.302070424666e-11	3.23528627344422e-13	0.0252382720319171
ZMO1_ZMO0325	.	perfect	0.000532217431175937	0.00817158282982966	0.305966844758584
ZMO1_ZMO0326	.	perfect	0.364408358839227	0.384447933615902	1
ZMO1_ZMO0327	metC	perfect	0.0420329251094505	0.675568031872669	1
ZMO1_ZMO0328	efp	perfect	4.57498021719219e-14	6.95130222034629e-09	1
ZMO1_ZMO0329	cbbF1	perfect	3.99932279379717e-15	2.93558835310534e-08	0.0020279085953291
ZMO1_ZMO0331	.	perfect	0.00554012232698236	0.255493591446295	0.0895552851208992
ZMO1_ZMO0332	thiE1	perfect	3.47519924584863e-09	0.25666526971429	0.000731730770055725
ZMO1_ZMO0335	.	perfect	0.000605842504388339	0.856956436530539	0.245965120471899
ZMO1_ZMO0336	.	perfect	0.000177836379391795	0.0112422446574653	0.40154370419796
ZMO1_ZMO0339	exoC	perfect	2.2085279611884e-08	3.24169771201363e-09	1
ZMO1_ZMO0341	.	perfect	0.822252026439783	0.735312403757697	1
ZMO1_ZMO0342	aspB	perfect	0.00464071349884418	5.77975276582812e-06	0.0451575946999855
ZMO1_ZMO0343	.	perfect	0.867566037212829	0.522289130172343	1
ZMO1_ZMO0344	.	perfect	0.020337323737243	0.0810597225481365	0.643169427155565
ZMO1_ZMO0345	.	perfect	0.19581055118947	0.0313300208924239	1
ZMO1_ZMO0346	amtB	perfect	0.00724501668799711	0.124961475552532	0.54756764957453
ZMO1_ZMO0347	hfq	perfect	0.00135298126571353	0.969775278484613	1
ZMO1_ZMO0348	hflX	perfect	2.3120820649894e-05	0.0160794493693202	1
ZMO1_ZMO0349	.	perfect	0.193957833434831	0.059706271318569	1
ZMO1_ZMO0350	.	perfect	4.76266981181306e-06	1	0.0710351049575885
ZMO1_ZMO0351	.	perfect	5.71089383074094e-05	0.00332494466119062	1
ZMO1_ZMO0352	.	perfect	0.267893507020027	0.818417439157338	0.814913328094154
ZMO1_ZMO0353	.	perfect	0.039482009880911	0.00596638406280634	0.0913869423845034
ZMO1_ZMO0354	mutL	perfect	0.0224537727161642	0.212137846653884	1
ZMO1_ZMO0355	mreB	perfect	1.03537989025716e-07	1	1
ZMO1_ZMO0356	mreC	perfect	6.21737566702217e-12	1.41014463752522e-09	0.0362956111772269
ZMO1_ZMO0357	.	perfect	6.46281985794699e-08	4.76923533790798e-08	1
ZMO1_ZMO0359	mrdA	perfect	8.21007321956387e-21	2.09437485656844e-19	0.0174386702631504
ZMO1_ZMO0360	mrdB	perfect	2.29684722462133e-06	1.09265162324984e-06	0.288349850356553
ZMO1_ZMO0361	.	perfect	0.0125860186701885	0.593735217082789	0.0167168929644644
ZMO1_ZMO0362	uvrB	perfect	0.000847472285335489	5.61604733639145e-05	0.0589517182216794
ZMO1_ZMO0363	tgt	perfect	2.42458931353856e-07	1.89513493207229e-08	0.0385966991240125
ZMO1_ZMO0364	ligA	perfect	1.58555950403029e-07	2.35001238624093e-07	1
ZMO1_ZMO0366	glf	perfect	1.52880443874351e-05	9.969170888545e-05	1
ZMO1_ZMO0367	zwf	perfect	2.08652483300311e-06	9.63241531553399e-06	1
ZMO1_ZMO0368	edd	perfect	2.54779595734596e-06	9.39087842965701e-06	1
ZMO1_ZMO0369	glk	perfect	1.46685025642529e-05	0.000188076990352267	1
ZMO1_ZMO0371	racX	perfect	0.210452384873031	0.015633378657737	1
ZMO1_ZMO0372	.	perfect	0.00335773379068725	0.840785711453473	0.713036566214683
ZMO1_ZMO0373	.	perfect	0.808634187314344	0.0193133753850992	0.515365838942866
ZMO1_ZMO0374	sacB	perfect	2.53798786369082e-07	0.000191490563556693	0.260320120198991
ZMO1_ZMO0375	sacC	perfect	0.227066854918888	0.0509351620970584	1
ZMO1_ZMO0376	lon1	perfect	0.000360351234361403	1.24215608365883e-05	5.14231582903197e-07
ZMO1_ZMO0377	alkA	perfect	0.127569990102433	0.591534910406646	1
ZMO1_ZMO0378	.	perfect	0.536784643339575	0.204414824363528	0.509478336971921
ZMO1_ZMO0379	.	perfect	0.434734327318946	0.328399985513712	1
ZMO1_ZMO0380	.	perfect	0.0695644361930961	0.3319410827293	0.636315208503268
ZMO1_ZMO0381	.	perfect	1.23144939518584e-06	0.358035682001699	0.00214065762268859
ZMO1_ZMO0383	.	perfect	0.177514736621379	0.213055364001351	0.144551321107888
ZMO1_ZMO0384	.	perfect	0.00888376787078812	0.275689768694942	1
